reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
ACDJL2NYQL0GT,B000052YMR,Nobody,"[0, 0]","This product is truly fragrance-free and does not cause an allergic reaction on my skin like so many other products do. At first, I didn't care for the Cetaphil cream because I thought it was greasy, but with a few days use I realized that I was using too much. A little goes a long way.This winter has been brutal on my skin -- especially my hands -- but Cetaphil had made them soft again.",5.0,Excellent,1389571200,"01 13, 2014"
A3KMILYR935CHF,B000052YMR,Porkee Peeg,"[0, 0]","Goes on easy, last the entire day/night, moisturizes better than lotion, no odd smell too. Not goopy or thick or oily like others. Heck, if I want goopy thick I would use petroleum jelly. Major drawback is co$t.",5.0,Best moisturizing cream around,1374451200,"07 22, 2013"
A1TPW86OHXTXFC,B000052YMR,"prisrob ""pris,""","[2, 2]","This is a great cream for me to use in the winter. I use another, more expensive cream regularly, but if it is a particularly very dry winter, I will use this cream at night. It is light, non-greasy, and has the same reputation as the Cetaphil washing lotion. It is designed for severely dry skin. It's perfect for my skin areas prone to dryness like hands, feet and elbows, yet it&#8217;s even gentle enough for my face. It's non&#8211;greasy and absorbs quickly. Once applied, it leaves my skin feelingAccording to the information, &#34;Cetaphil Moisturizing Cream has quality humectants, emollients and occlusive agents that provide intense, long&#8211;lasting hydration. These attributes of the cream make it ideally suited for dry, sensitive skin and symptoms of dry skin associated with eczema and psoriasis.&#34;I apply as often as needed, usually in the morning and before bed. For best results, use directly after bathing, wetting the skin or washing hands. I use it with Cetaphil Gentle Skin Cleanser to cleanse my skin before moisturizing. It is recommended by dermatologists and pediatricians.Recommended. prisrob 01-08-14",4.0,Great For Dry Skin,1389139200,"01 8, 2014"
A3QNV9LUNM589P,B000052YMR,"raczniak ""pah55""","[1, 1]",i use this at night time; i have slightly oily and sometimes acne skin; but i still need a moisturizer;  it is not greasy and i can even wear it under makeup if needed.,5.0,nice,1389744000,"01 15, 2014"
AJK5XGCM6M68A,B000052YMR,Rita,"[0, 0]",My son has Psoriasis and this is the only product he can use and he swears by it5 Stars all the way1,5.0,BEST,1362096000,"03 1, 2013"
A3H2WZVQWWE5UX,B000052YMR,Sally Rogers,"[1, 1]","I like that I can buy on amazon in a three pack, for cheaper, because my daughter loves these.  It is a little thicker than most lotions, but not thick like creams, so she feels it works better for her dry skin, without feeling sticky.",5.0,My daughter is addicted to these.,1394841600,"03 15, 2014"
AFDUGXMDORZHT,B000052YMR,Sand Vault,"[3, 3]","I have extremely dry skin/psoriasis and I have tried all of the moisturizers in the world that claim to relieve dry skin but Cetaphil is the only cream that has ever saved me. It's really great for any skin type and I recommend it to everyone. It seems like it would be greasy but when its put on, it absorbs really fast and you can see that your skin really and FINALLY finally moisturized and its a rather wonderful feeling. I'm pretty sure that if I didn't use it, I'll have horribly dry/ peeling skin all over my face and look twenty years older than I actually do because of it. It's so wonderful! CeraVe and Cetaphil are the two moisturizers I highly recommend, but Cetaphil is still my favorite.",5.0,This is the Only Cream to Ever Make Me Happy,1294358400,"01 7, 2011"
A38TZDUZLPA0BH,B000052YMR,S. Lawton,"[0, 0]",I have used this cream for years and love the way it moisturizes my skin without leaving it feeling oily or greasy.,5.0,Wonderful product.,1361750400,"02 25, 2013"
AVR9OJQJN1PFN,B000052YMR,sobeachbebi,"[1, 1]",Cetaphil cream is always in my bathroom and I've been using it for 4+ years. I use it during all seasons to keep my skin soft and moisturized. I have sensitive skin and I normally need hypoallergenic cosmetics/skin care products and this is moisturizing yet super gentle and leaves my arms and legs feeling soft like a baby's bum.,5.0,My favorite body cream,1363651200,"03 19, 2013"
A20U6VK8RTVZCZ,B000052YMR,Sue Lee,"[0, 0]",I needed the smaller tubes to carry outside as the tubs are too big (but cheaper).Good cream for sensitive skin.Wish it is cheaper though.,4.0,Convenient for travelling,1392163200,"02 12, 2014"
A1YP5WLIHGG136,B000052YMR,"Techthusiast ""n00b""","[4, 4]","My dermatologist friend has this all over his home... he's got two little kids.... so I figured there might be something to it.Bit pricey but I can see how this will last me awhile.... I like to use it on my drier bits... feet, knees, elbows, face, etc. I was never great about lotion on my face but when I've used this, it's been kind of awesome.... it just love that it feels so rich but so neutral... I guess that's the point... don't want it to aggravate the skin!So I figured I'd splurge a little in my mission to become better friends with my skin. I figure if I get a good running start now, I can look more youthful even as my body has other plans ;)Really like this cream!",5.0,Wow that's luxury,1324080000,"12 17, 2011"
A2YQ2ZI65F37N8,B000052YMR,T. Gaston,"[0, 0]","I've used this product for about 40 years and it is still excellent.  Ever so often I have been enticed away by other creams, but I always come back to this cream.  The lotion is great too.",5.0,great cream,1322697600,"12 1, 2011"
AJJUR5FPAF2RG,B000052YMR,The Real Mrs. Walsh,"[1, 1]","Lotion. If you're using anything else on your skin you're doing it wrong. THis is amazing, never gives me a rash, I throw some scented oil on the tip, mix it around with my finger, and I have the best, most luxuriant body lotion in the world.",5.0,End all be alll,1395100800,"03 18, 2014"
A7NSCEVZJSUL2,B000052YMR,Yixin Zhang,"[0, 0]","it is very useful for me, especially in autumn and winter part of my body starts to be very dry",4.0,good,1380758400,"10 3, 2013"
A1PTT4XGVX9CDH,B000052YMS,Amberjh,"[0, 1]","I don't hate or like this product, but it hasn't benefit meAnd I wouldn't purchase it in the future.",1.0,It's ok,1377561600,"08 27, 2013"
A22OWLY1J6XEH8,B000052YMS,Amy,"[3, 3]","I have tried everything and beside Olay for face, this is the very best. I use it on my body and face, along with the Olay, and the results are wonderful. My skin is soft, not greasy, dewy, plump and zitless. This lotion might be a little heavier than some but my skin likes it. If u have dry or allergy-prone skin, this is for you. I tried a cheaper lotion a few weeks ago and ran back to this. Cetaphil makes several varations, so any skin need can be met. Excellent for ppl like me who hate fragrances! So great.",5.0,My Favorite!,1372723200,"07 2, 2013"
A1V5PQCFGWBM1H,B000052YMS,Feli,"[0, 1]","This is a very good moisturizer but it does take a while to sink in and stays kinda greasy so you have to blot. I have been using bp which is drying and this does help but it has no spf and is a little too thick for daytime so I am switching to something formulated for just that. Good moisturizer for nighttime. I def recommend just not for me at the moment. Good luck!EDIT- i now use this around my eyes in the morning because my morning moisturizer has sunscreen in it (the kind you cant apply in that area) and also at night on my upper eye area, i use vitamin e oil as my nighttime under eye serum lol. It keeps it moist and supple! And when my back is dry from using bp. Anyone could use this even for something as simple as hand lotion its good",3.0,Decent Product,1365638400,"04 11, 2013"
A20KJABXJLXG9G,B000052YMS,"godfreygirl143 ""Shirley""","[0, 2]","I've had this lotion on my shelf for months and kept using my 'fancier', good smelling stuff.  I guess you could say that I am sort of a 'lotion junky' because I have so many.  I even have some in a storage room because I don't have enough room on my closet shelves for all of them.  I have some that I love the fragrance and some that I just thought were better for some reason.  I don't know why because I hadn't even opened my Cetaphil lotion yet.  Maybe because it's in such a plain bottle.  But, as they say, ""don't judge a book by it's cover"".  I now know this applies to my Cetaphil lotion.  For a while now I thought Olay Quench was the best, but I finally opened my Cetaphil yesterday and all I can say is WOW!!  I don't think my skin has felt this soft in a long time.  Well, maybe I should say felt this soft and STAYED this soft.  This stuff doesn't wear off or evaporate like some others that have to be reapplied a few hours later.  My skin feels so soft that I keep wanting to feel my legs, arms, etc.  I will now be using this from now on as my first pick.  Who knew?",5.0,I love this lotion....and was quite surprised.,1249171200,"08 2, 2009"
